@relation 'partition'
@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute label0 {0,1}
@attribute label1 {0,1}
@attribute label2 {0,1}
@attribute label3 {0,1}
@attribute label4 {0,1}
@attribute label5 {0,1}
@attribute label6 {0,1}
@attribute label7 {0,1}
@data
-3.75112851507,1.58346588219,-2.46127871861,0,0,1,0,0,0,0,0
0.626614507561,-2.93575650626,-5.35011258409,0,0,0,0,1,0,0,0
5.58397753906,3.04253145447,5.70428315832,0,0,0,0,0,0,0,1
3.69386853965,-1.72435625559,-0.959544339606,0,0,0,0,1,0,0,0
12.2290249706,7.87817350136,-2.63236744272,0,0,0,0,0,0,1,0
1.96250335155,-1.08889132229,1.82119096632,0,0,0,0,0,1,0,0
4.72759805182,-3.3245527726,-0.0736063300655,0,0,0,0,1,0,0,0
-3.35297834509,-1.55900198152,-2.69662677348,1,0,0,0,0,0,0,0
-1.79780537994,6.0949019267,1.76664389663,0,0,0,1,0,0,0,0
1.45168948106,-0.20893636313,-1.36969093887,0,0,0,0,1,0,0,0
-0.671358215057,11.1013119252,-7.41222868216,0,0,1,0,0,0,0,0
4.34464632535,-8.72203595031,-3.81384522556,0,0,0,0,1,0,0,0
1.50189694697,-4.47991090939,-3.73970936181,0,0,0,0,1,0,0,0
-7.1908749862,-3.94238145009,-3.48310635478,1,0,0,0,0,0,0,0
-3.45865701005,-8.42388217942,0.876888914129,0,1,0,0,0,0,0,0
5.3628218615,-4.81561487361,-6.10104348392,0,0,0,0,1,0,0,0
-4.88087518621,-10.9683008445,6.02137104871,0,1,0,0,0,0,0,0
-3.15230177024,6.23876754008,1.6964533719,0,0,0,1,0,0,0,0
-1.65819300688,0.782019761804,9.52300928595,0,0,0,1,0,0,0,0
14.3398332575,-6.04437782116,-1.47060435179,0,0,0,0,1,0,0,0
-7.2368784088,-9.23625805684,0.778879150135,0,1,0,0,0,0,0,0
2.17029900485,-0.700317874651,3.86244000252,0,0,0,0,0,1,0,0
-2.81922010234,1.35352510268,-4.42955160947,0,0,1,0,0,0,0,0
7.31134228829,3.8802250944,-1.80424535075,0,0,0,0,0,0,1,0
1.8795068211,9.23613471219,-1.33880040987,0,0,0,0,0,0,1,0
6.65303759447,-3.19965141144,-0.866439300237,0,0,0,0,1,0,0,0
3.43537805521,5.54526183273,-2.02111193283,0,0,0,0,0,0,1,0
-3.39737450537,-0.0358777383389,2.62625401004,0,1,0,0,0,0,0,0
1.43647465193,-0.61304954497,-3.43215405524,0,0,0,0,1,0,0,0
0.973627918577,1.02099947182,0.438588621532,0,0,0,0,0,0,0,1
0.0627394901051,3.77546363769,1.11117303004,0,0,0,0,0,0,0,1
2.97337764123,2.02806125311,-0.636370980367,0,0,0,0,0,0,1,0
-0.996545611781,-1.01639355952,2.38782963903,0,1,0,0,0,0,0,0
-0.151051349778,-11.8695103844,0.883080541526,0,1,0,0,0,0,0,0
1.33699523187,-2.3865041788,1.50339173442,0,0,0,0,0,1,0,0
-4.07763777742,-5.04729710906,0.320689793968,0,1,0,0,0,0,0,0
-6.35763660993,-2.16195623774,-5.88516806971,1,0,0,0,0,0,0,0
5.98252649947,-6.19667541212,-0.532601650413,0,0,0,0,1,0,0,0
3.86549456075,-1.29413315,2.71566897272,0,0,0,0,0,1,0,0
1.86040322513,5.08239700227,-3.90501230999,0,0,0,0,0,0,1,0
0.93845256261,-1.81621974729,-3.36829883228,0,0,0,0,1,0,0,0
-1.92721441617,8.09123015554,-4.58069517135,0,0,1,0,0,0,0,0
0.0458116752662,10.0848451506,-7.37556285713,0,0,0,0,0,0,1,0
9.82851027713,4.256922028,12.0040991925,0,0,0,0,0,0,0,1
